"ID (do not edit)","Content type","Element type","Source language (PL)","Target language (EN)"
"{""contentId"":""cc2788f3-a13b-48c5-be08-f5149d503200"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Finger Sneakers TAILWHIP Pikachiu</b></p><p>Zostały stworzone przez młodą i popularną markę <b>TAILWHIP</b>.</p><p>Odkryj najnowszą atrakcję dla miłośników fingerboard i nie tylko - Mini Buty na Palce! Te niezwykle realistyczne mini sneakersy są doskonałym dodatkiem do Twojej kolekcji fingerboard, czy jako oryginalny breloczek. Wykonane z najwyższej jakości materiałów, te miniaturowe buty zachwycają szczegółowością i autentycznością.</p><p>⭐ <b>Realistyczny Design:</b> Odtworzone z niezwykłą precyzją, te mini sneakersy wyglądają jak ich pełnowymiarowe odpowiedniki. Idealne dla fanów streetwearu i sneakerheadów.</p><p>⭐<b>Wielofunkcyjność</b>: Świetnie sprawdzą się jako urocze buty dla lalek, akcesoria do fingerboard, a nawet jako breloczki po dodaniu łańcuszka.</p><p>⭐<b>Przenośne i Bezpieczne</b>: Ich niewielki rozmiar umożliwia łatwe przenoszenie. Możesz zabrać je wszędzie, dodając stylu swojej torbie sportowej, plecaku czy kluczom.</p><p>⭐<b>Idealne na Prezent</b>: Czy to dla kolekcjonera sneakerów, miłośnika miniatur, czy jako edukacyjna zabawka dla dzieci, te mini buty to doskonały wybór na każdą okazję</p><p>⭐<b>Zestaw</b>: Każdy zestaw zawiera parę miniaturowych butów ze sznurówkami, które można regulować dla lepszego dopasowania.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Ze względu na ich miniaturowy rozmiar, buty są precyzyjnie wykonane, co oznacza, że są tak unikatowe jak prawdziwe sneakersy.</p><p>Finger Buty na Palce TAILWHIP to idealny prezent w ładnie wyglądającym opakowaniu detalicznym.</p><ul><li>zestaw przeznaczony&nbsp;<b>dla dzieci od 6 roku życia</b></li><li>wymiary buta:&nbsp; 3 x 1.5 cm</li></ul>

</div>
",
"{""contentId"":""af85489c-8eda-42e8-ba21-5b7a9710fa40"",""fieldId"":""compFeatures.siteButton.data.label"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.SiteButton"," Kupuję!","Buying!"
"{""contentId"":""edc22979-f128-4751-b1e9-b3f9895db2f0"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerboard Buty TAILWHIP, Finger Sneakers AnimeShock, Akcesoria dla Dzieci",
"{""contentId"":""edc22979-f128-4751-b1e9-b3f9895db2f0"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Finger Sneakers TAILWHIP Anime Shock</b></p><p>Zostały stworzone przez młodą i popularną markę <b>TAILWHIP</b>.</p><p>Odkryj najnowszą atrakcję dla miłośników fingerboard i nie tylko - Mini Buty na Palce! Te niezwykle realistyczne mini sneakersy są doskonałym dodatkiem do Twojej kolekcji fingerboard, czy jako oryginalny breloczek. Wykonane z najwyższej jakości materiałów, te miniaturowe buty zachwycają szczegółowością i autentycznością.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>⭐ <b>Realistyczny Design:</b> Odtworzone z niezwykłą precyzją, te mini sneakersy wyglądają jak ich pełnowymiarowe odpowiedniki. Idealne dla fanów streetwearu i sneakerheadów.</p><p>⭐<b>Wielofunkcyjność</b>: Świetnie sprawdzą się jako urocze buty dla lalek, akcesoria do fingerboard, a nawet jako breloczki po dodaniu łańcuszka.</p><p>⭐<b>Przenośne i Bezpieczne</b>: Ich niewielki rozmiar umożliwia łatwe przenoszenie. Możesz zabrać je wszędzie, dodając stylu swojej torbie sportowej, plecaku czy kluczom.</p><p>⭐<b>Idealne na Prezent</b>: Czy to dla kolekcjonera sneakerów, miłośnika miniatur, czy jako edukacyjna zabawka dla dzieci, te mini buty to doskonały wybór na każdą okazję</p><p>⭐<b>Zestaw</b>: Każdy zestaw zawiera parę miniaturowych butów ze sznurówkami, które można regulować dla lepszego dopasowania.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Ze względu na ich miniaturowy rozmiar, buty są precyzyjnie wykonane, co oznacza, że są tak unikatowe jak prawdziwe sneakersy.</p><p>Finger Buty na Palce TAILWHIP to idealny prezent w ładnie wyglądającym opakowaniu detalicznym.</p><ul><li>zestaw przeznaczony&nbsp;<b>dla dzieci od 6 roku życia</b></li><li>wymiary buta:&nbsp; 3 x 1.5 cm</li></ul>

</div>
",
"{""contentId"":""9ea31e73-cb5c-45a4-8b97-db52bf8d4ea7"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h3 class=""font_3""><span>&quot;Małe przedmioty, wielkie pasje&quot; to idea przyświecająca entuzjastom miniaturowych sport&oacute;w, kt&oacute;rzy od 2020 roku dzielą się radością z finger skateboards, finger BMX bikes i finger scooters. Te małe repliki popularnych sprzęt&oacute;w pozwalają przenieść ulubione triki na dowolną płaską powierzchnię, zamieniając codzienne otoczenie w miniaturowy plac zabaw. </span></h3>",
"{""contentId"":""e4e18b36-d82b-495f-82ea-0df6a5b43fe9"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h2 class=""font_2"">Nasza historia</h2>",
"{""contentId"":""9e8c528d-04ea-45a4-8bcc-d9dd5d392689"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h1 class=""font_0""><span>O nas</span></h1>",
"{""contentId"":""d78fed47-1d04-4ac4-8689-1225a0ec45d9"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerboard TAILWHIP Hustler Graffiti Pro Finger, Mini Deskorolka na Palce",
"{""contentId"":""d78fed47-1d04-4ac4-8689-1225a0ec45d9"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Fingerboard TAILWHIP</b>®️<b> Mini Deskorolka Drewniana Pro Deck + Akcesoria</b></p><p>Odkryj najwyższą jakość i precyzję z Fingerboardem TAILWHIP®️! Wykonany z 5-warstwowego kanadyjskiego klonu, ten mini fingerboard zapewnia wyjątkową trwałość i komfort jazdy. Dzięki wysokiej klasy kołom z łożyskami oraz piankowemu grip tape'owi, masz pełną kontrolę podczas trików.</p><p><b>Dlaczego warto wybrać Fingerboard TAILWHIP?</b></p><p>✅&nbsp;Materiał Premium&nbsp;– solidna konstrukcja z kanadyjskiego klonu</p><p>✅&nbsp;Dla Profesjonalistów i Początkujących&nbsp;– idealny do nauki trików i rozwijania umiejętności</p><p>✅ Antystresowa Zabawka – idealna na prezent dla dzieci i dorosłych</p><p>✅&nbsp;Stylowy Design&nbsp;– drewniane wykończenie z grafiką UV</p><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Użyj dołączonej naklejki i narzędzia do deskorolki, aby dostosować swoje fingerboardy jak profesjonaliści. Jeździj i szlifuj swoje nowe mini deskorolki do palców z TAIL WHIP®️ od prawdziwych skaterów! Mini deskorolki TAILWHIP będą idealnym prezentem dla chłopców/dziewcząt w wieku od 6 lat. Wiek nieograniczony. Zabawka antystresowa</p><p><b>Specyfikacja</b>:</p><ul><li>Wymiary deski: 100 x 34 mm</li><li>Wymiary opakowania: 16.5 x 18.5 x 3 cm</li><li>Materiał: 5-warstwowy kanadyjski klon, metal, guma</li></ul><p><b>W zestawie</b>:</p><ul><li>piankowy griptape</li><li>narzędzie do montażu</li><li>naklejka</li></ul><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Kup teraz i wykonaj swoje pierwsze triki z Fingerboardem TAILWHIP®️!</p><p>✏️Idealny prezent dla dzieci od 6 lat i dorosłych, którzy kochają skateboarding.</p><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Dlaczego warto zaufać TAILWHIP®️?</b></p>
<ul>
<li>Certyfikowana jakość&nbsp;– wszystkie nasze produkty spełniają wymagania bezpieczeństwa, a informacje o jakości znajdziesz na opakowaniu.</li>
<li>Kreatywna społeczność&nbsp;– baw się, rozwijaj umiejętności i twórz niezapomniane chwile z TAILWHIP<b>®️</b><b></b></li>
</ul>
<p><b></b></p>
<p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Koniec z nudą przy ekranach: Nasze produkty zachęcają do aktywnej zabawy i odkrywania świata trików – bez smartfonów i gadżetów.</b></p><p><b>Zabawki TAILWHIP®️- to doskonały prezent dla dzieci, zabawka motoryczna wspierająca rozwijanie zdolności motorycznych, a także świetne uzupełnienie wystawy sklepowej lub dekoracji w kawiarni.</b></p><p><b>▶️https://www.youtube.com/shorts/7zvi6bUrD6E</b></p>

</div>


<div class=""item item-12"">
</div>


<div class=""item item-12"">
</div>


<div class=""item item-12"">
</div>
",
"{""contentId"":""d9c7cb37-88ce-4b1b-9e6f-b52ac150e3a6"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerbike TAILWHIP Metalowy Mini Rower BMX na Palce Pro Wersja + Akcesoria",
"{""contentId"":""d9c7cb37-88ce-4b1b-9e6f-b52ac150e3a6"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-12""><p><b>Fingerbike BMX TAILWHIP®️ Metall</b></p><p>Została stworzona przez młodą i popularną markę&nbsp;<b>TAILWHIP®️</b>.&nbsp;Nasze zabawki można rozłożyć i złożyć ponownie. Możesz też użyć dodatkowych akcesoriów w innym kolorze, aby spersonalizować swój rower, tak jak robią to prawdziwi profesjonaliści.</p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>⭐ Zestaw Fingerbike BMX</b>; PROFESJONALNY&nbsp;Fingerbike BMX TAILWHIP®️ metalowy, metalowy widelec, metalowe kółka z oponami z prawdziwej gumy, pegi metalowe kompletny zestaw</p><p>⭐<b>Miniaturkowa Zabawa</b>: Ciesz się dreszczykiem emocji wykonując niesamowite sztuczki Tailwhip na wyciągnięcie ręki.</p><p>⭐<b>Realistyczny Design</b>: Prezentujący realistyczny model bike BMX w niesamowitych kolorach do trików ulicznych, prawdziwe triki, prawdziwe ślizgi.</p><p>⭐<b>Przenośny i Zabawny</b>: Zabierz go ze sobą wszędzie i baw się bez końca w podróży.</p><p>⭐<b>Świetny Pomysł na Prezent</b>: Idealny dla entuzjastów sportów ekstremalnych i tych, którzy szukają unikalnego prezentu-niespodzianki.</p><p>Tutaj można zobaczyć przegląd naszych produktów:&nbsp;<b> ▶️https://www.youtube.com/shorts/TeXzTLpA7Y8</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Finger bmx zestaw&nbsp;</b><b>TAILWHIP®️</b><b> obejmuje:</b></p><ul><li>✔️ Mini Rowerek</li><li>✔️ 2 koła w innym kolorze</li><li>✔️ 2 gripy w innym kolorze</li><li>✔️ 4 pegi BMX metalowe</li><li>✔️ narzędzie do montażu</li><li>✔️ naklejka</li></ul><p>Zabawkowy bmx, odlewany model roweru w 1:18, fingerbike metal, wspaniały prezent, z ładnie wyglądającym pudełkiem detalicznym.</p><ul><li>zestaw przeznaczony <b>dla dzieci od 6 roku życia</b></li><li>wymiary BMX'a:&nbsp; 11 x 7 x 4,5 cm</li><li>wymiary opakowania: 19 x 14 x 5.5 cm</li></ul><p>Tutaj można zobaczyć przegląd naszych produktów:&nbsp;<b> ▶️https://www.youtube.com/shorts/TeXzTLpA7Y8</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>⚡PRAWDZIWE ROWERY, NIEZWYKŁE TRIKI</b> - ćwicz, aby wykonywać nierealne triki na zabawkowych rowerach terenowych, niesamowite akrobacje, w tym tail whipy, flick triki i wiele więcej dla swoich przyjaciół!</p><p><b>⚡IDEALNY PREZENT</b> - tak jak deskorolka na palce i fingerscooter, nasz finger rower BMX jest idealnym prezentem dla dzieci, które mogą dzięki niemu rozwijać swoje umiejętności motoryczne, koordynację ręka-oko oraz zwiększać ciekawość. To bardzo urocze zabawki, które można zdejmować, rekonfigurować, wymieniać w nich opony i bawić się nimi palcami.</p><p>⚡Fingerbike mini rowerek<b> TAILWHIP®️</b> dają mnóstwo zabawy podczas <b>nauki i wykonywania trików palcami.</b></p><p>Tutaj można zobaczyć przegląd naszych produktów:&nbsp;<b> ▶️https://www.youtube.com/shorts/TeXzTLpA7Y8</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p>➡️ Finger bike BMX od <b>TAIL WHIP®️</b> to kieszonkowa wersja Twojego ulubionego roweru.</p><p>➡️ Dokładnie odtwarza połączenia, detale i wygląd zewnętrzny.</p><p>➡️ I tak, można nim sterować palcami, kręcić pedałami i wykonywać supertriki!</p><p>➡️Ten fingerbike jest kompatybilny z Tech Deck fingerboard&nbsp; i Tech Deck skatepark.</p><p>➡️ Ćwiczenie palców jest niezbędne nie tylko dla maluchów, ale również dla nastolatków i dorosłych wujków oraz cioci.</p><p>Czy wiedzieliście o takich trenażerach do motoryki rąk jak <b>fingerbike</b>, <b>fingerboard</b>, <b>finger sooter</b>?</p><p>A może już macie całą kolekcję takich fingerów od <b>TAIL WHIP®️</b>?</p><p>Tutaj można zobaczyć przegląd naszych produktów:&nbsp;<b> ▶️https://www.youtube.com/shorts/TeXzTLpA7Y8</b></p></div><div class=""item item-12""><p><b>Mini BMX to doskonały prezent dla dzieci, zabawka motoryczna wspierająca rozwijanie zdolności motorycznych, a także świetne uzupełnienie wystawy sklepowej lub dekoracji w kawiarni</b></p></div><div class=""item item-12""></div><div class=""item item-12""></div><div class=""item item-12""></div><div class=""item item-12""></div>",
"{""contentId"":""a46dfd40-e0c0-4b17-ae6d-89f68b1b7038"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Sportowy Kask Ochronny TAILWHIP, Fiolet M",
"{""contentId"":""a46dfd40-e0c0-4b17-ae6d-89f68b1b7038"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""></div><div class=""item item-6""><p><b>Uniwersalny kask sportowy TAIL WHIP</b> zapewnia niezawodną ochronę głowy przed upadkami i uderzeniami. Wytrzymały i lekki materiał zapewnia maksymalną ochronę przy minimalnej wadze, co jest szczególnie istotne przy długotrwałym i intensywnym użytkowaniu kasku.</p><p><b>Wykonany z:</b></p><ul><li>wytrzymałego plastiku ABS</li><li>EPS (spieniony polistyren).<p>Lekki, z przemyślaną aerodynamiką.</p></li></ul></div><div class=""item item-6""></div><div class=""item item-6""><ul><li>Wyposażony w otwory wentylacyjne</li><li>Regulowany rozmiar i pewne zapięcie dzięki blokadzie</li><li>Do dopasowania kasku rowerowego użyj pokrętła regulacyjnego umieszczonego na tylnej części kasku</li><li>Pas z blokadą pozwala na dokładne dopasowanie i wygodne założenie kasku.</li></ul></div><div class=""item item-6""></div><div class=""item item-6""></div>",
"{""contentId"":""ef6ac515-42be-4d0c-a576-1bce967e6ffa"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h2 class=""font_2""><span><span style=""font-weight:bold"">Przeżyj przygodę</span></span></h2>","<h2 class=""font_2""><span><span style=""font-weight:bold"">Experience the adventure</span></span></h2>"
"{""contentId"":""e85e149c-0464-424c-834f-c37dee590cf4"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<h2 class=""font_2""><span><a dataquery=""LINK_01"">Gł&oacute;wna</a> /<a dataquery=""#link-mamw9k3e""> Sklep</a></span></h2>",
"{""contentId"":""c699d4e6-38f9-4e8e-98e3-e45e6e1e2dd2"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Fingerscooter TAILWHIP Metalowy, Hulajnoga na Palce z Kierownicą Y-bar, Grn",
"{""contentId"":""c699d4e6-38f9-4e8e-98e3-e45e6e1e2dd2"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","<div class=""item item-6""></div><div class=""item item-6""><h2>Finger scooter TAILWHIP®️- Nowa wersja kultowej hulajnogi palcowej – teraz w eleganckim zielonym kolorze i z kierownicą typu Y-bar!</h2><p>Odkryj niezwykłą serię Fingerscooter TAILWHIP®️, zaprojektowaną przez naszą markę z pasją i dbałością o detale. To coś więcej niż zabawka – to sposób na aktywną i kreatywną zabawę, który rozwija Twoje umiejętności i wyobraźnię.</p><p><b>Dlaczego warto wybrać Fingerscooter TAILWHIP®?</b></p><p>✨Szeroki deck typu PRO - idealny do tricków i większej stabilności</p><p>✨Wykonana w całości z metalu – solidna i trwała konstrukcja</p><p><b>✏️</b>Wreszcie solidny metalowy widelec</p><p>✨ Optymalny Rozmiar Kierownicy</p><p>✨ Gumowe gripy – komfort i kontrola</p><p>✨ Kierownica typu Y-bar – sportowy wygląd i lepszy chwyt</p><p>✨Realistyczny design – wygląda jak prawdziwa hulajnoga w miniaturze</p><p>✨ Niezwykłe kolory</p><p><b>▶️https://www.youtube.com/shorts/ammt0Z4Z-Jk</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>PROFESJONALNY FINGERSCOOTER TAILWHIP®️ </b>jest limitowana edycja serii Pro, z bardzo popularnym riderem Finger Hustler, profesjonalna zabawkowa frajda. Nasze mini skutery są lepsze do wystawienia. Odpowiednie zarówno dla dorosłych, jak i dzieci, mogą być rozmontowane na części i ponownie złożyć.</p><p>✔️Własny, unikalny design – tworzymy kolekcjonerskie modele, które zachwycą każdego młodego ridera.</p><p>✔️Rozwój zdolności manualnych: mini hulajnoga rozwija koordynację ruchową i precyzję dłoni, co wspiera rozwój motoryki małej.</p><p>✔️ Koniec z nudą przy ekranach: Nasze produkty zachęcają do aktywnej zabawy i odkrywania świata trików – bez smartfonów i gadżetów.</p><p><b>▶️https://www.youtube.com/shorts/ammt0Z4Z-Jk</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>✏️</b>Aby zapewnić maksymalną płynność ruchów i przygotować hulajnogę do wykonywania trików:</p><ol><li><b>Nasmaruj widełkę niewielką ilością oleju</b>&nbsp;– to pomoże w płynniejszym wykonywaniu obrotów i manewrów.</li><li>Równomiernie przyklej griptape&nbsp;na dekę, aby zapewnić idealną przyczepność.</li><li>Sprawdź dokręcenie wszystkich elementów&nbsp;za pomocą dołączonego klucza-śrubokręta.</li></ol><p><b>Co znajdziesz w zestawie?</b></p><ul><li>Fingerscooter</li><li>Miękki griptape do samodzielnego przyklejenia</li><li>Uniwersalny klucz-śrubokręt</li></ul><p><b>▶️https://www.youtube.com/shorts/ammt0Z4Z-Jk</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Dla kogo jest Fingerscooter?</b></p><ul><li><b>Dla dzieci od 6 roku życia</b></li><li>Początkujący i zaawansowani riderzy</li><li>Miłośnicy fingerboardów, finger BMX i aktywnej zabawy</li></ul><p><b>Dane techniczne:</b></p><ul><li>Materiał: solidny stop metalu</li><li>wymiary mini hulajnogi na palce:&nbsp; 8 x 7 cm</li><li>wymiary opakowania: 18 x 13,5 x 3 cm</li><li>kolor: zielony</li></ul><p><b>▶️https://www.youtube.com/shorts/ammt0Z4Z-Jk</b></p></div><div class=""item item-6""></div><div class=""item item-6""><p><b>Dlaczego warto zaufać TAILWHIP®️?</b></p><ul><li>Certyfikowana jakość&nbsp;– wszystkie nasze produkty spełniają wymagania bezpieczeństwa, a informacje o jakości znajdziesz na opakowaniu.</li><li>Kreatywna społeczność&nbsp;– baw się, rozwijaj umiejętności i twórz niezapomniane chwile z TAILWHIP<b>®️</b></li></ul></div><div class=""item item-12""></div><div class=""item item-12""></div><div class=""item item-12""></div>",
