"ID (do not edit)","Content type","Element type","Source language (PL)","Target language (EN)"
"{""contentId"":""066e4a1f-67e0-4419-91d0-7aaf02200314"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h1>Tajska ORYGINALNA przeciwtrądzikowa pianka do mycia twarzy CURA-MD z prebiotykiem – Anti-Acne, bez SLS, parabenów i alkoholu, 100 ml</h1>

</div>


<div class=""item item-12"">

<p>CURA-MD Anti-Acne Prebiotic Cleansing Gel to specjalistyczny żel do mycia twarzy przeciwtrądzikowy, który skutecznie oczyszcza skórę, zapobiega powstawaniu niedoskonałości i wspiera jej naturalną odporność.</p><p><b>Dlaczego prebiotyk?</b></p><p>Prebiotyk to „pokarm” dla dobrych bakterii na skórze – wzmacnia mikrobiom, czyli naturalną barierę ochronną. Zdrowy mikrobiom hamuje rozwój bakterii odpowiedzialnych za trądzik (P. acnes), zmniejsza podrażnienia i przywraca równowagę skórze. To nowoczesne podejście do walki z trądzikiem bez wysuszania i naruszania naturalnych funkcji skóry.Zawiera prebiotyki i AC° Complex – opatentowaną mieszankę 10 naturalnych ekstraktów roślinnych, które redukują stany zapalne, łagodzą podrażnienia i ograniczają namnażanie bakterii odpowiedzialnych za trądzik (Propionibacterium acnes).</p><p><b>10 roślinnych składników aktywnych, które:</b></p><ul><li>łagodzą stany zapalne,</li><li>zwalczają bakterie powodujące trądzik,</li><li>regulują wydzielanie sebum,</li><li>wspierają regenerację skóry.</li></ul><p><b>Delikatna formuła bez SLS i alkoholu </b>idealnie sprawdzi się nawet przy wrażliwej skórze. Nie powoduje uczucia ściągnięcia, a skóra po użyciu jest czysta, miękka i zmatowiona.</p><p><b>Regularne stosowanie pomaga:</b></p><ul><li>wyciszyć aktywne zmiany trądzikowe,</li><li>zmniejszyć zaczerwienienia i przebarwienia,</li><li>zwęzić pory,</li><li>zrównoważyć produkcję sebum.</li></ul><p><b>Dlaczego warto:</b> ✔️ Formuła Anti-Acne – celowane działanie przeciwtrądzikowe</p><p>✔️ Z prebiotykami – wzmacnia mikrobiom skóry</p><p>✔️ Technologia AC° Complex – naturalna ochrona i ukojenie</p><p>✔️ Bez SLS, parabenów, alkoholu i zapachu</p><p>✔️ Testowany dermatologicznie</p><p><b>Składniki aktywne:</b></p><ul><li>Lauryl Glucoside – łagodny środek oczyszczający</li><li>Fructooligosaccharides (prebiotyk) – przywracają równowagę mikroflory</li><li>Niacynamid i kwas salicylowy – rozjaśniają i oczyszczają</li><li>Ekstrakty roślinne – m.in. z mięty pieprzowej</li></ul><p><b>Skład: </b>Aqua, Lauryl Glucoside, Glycerin, Propanediol, Fructooligosaccharides, Niacinamide, Salicylic Acid, Mentha Piperita Leaf Extract, Hamamelis Virginiana Extract, Centella Asiatica Extract, Camellia Sinensis Leaf Extract, Aloe Barbadensis Leaf Juice, Chamomilla Recutita Flower Extract, Allantoin, Phenoxyethanol, Ethylhexylglycerin, Carbomer, Sodium Hydroxide, Disodium EDTA.</p><p><b>Sposób użycia:</b></p><p>Nałożyć niewielką ilość żelu na zwilżoną skórę twarzy, masować okrężnymi ruchami, następnie dokładnie spłukać wodą. Stosować rano i wieczorem.</p><p><b>Pojemność: 100 ml</b></p><p><b>Kraj pochodzenia: Tajlandia - ORYGINALNY</b></p><p><b>Ilość: 1 sztuka</b></p><p>Środki ostrożności:</p><p>⚠️ Wyłącznie do użytku zewnętrznego</p><p>⚠️ Unikać kontaktu z oczami</p><p>⚠️ Przechowywać w miejscu niedostępnym dla dzieci</p><p>⚠️ Nie stosować u dzieci poniżej 3. roku życia</p><p>⚠️ W przypadku wystąpienia podrażnienia – przerwać stosowanie</p>

</div>
",
"{""contentId"":""5b7812a4-e9d2-49e7-a351-eb2485c60f6e"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Namman Muay Active Cream, Maść Tajska Przeciwbólowa, 100g",
"{""contentId"":""5b7812a4-e9d2-49e7-a351-eb2485c60f6e"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h1>Krem tajski Namman Muay 100 gram</h1><p>- Uśmierza ból już po pierwszym użyciu</p><p>- Działa o wiele dłużej niż inne kremy i maści</p><p>- Stosowany w bólach mięśni, stawów, obrzękach, siniakach oraz skrzepach</p><p>- Wspomagająco przy dolegliwościach reumatycznych i artrozie</p><p>- Doskonale stymuluje krążenie krwi w mięśniach i skórze</p><p>- Działa rozgrzewająco oraz przeciwzapalnie</p><p><b>Sposób użycia:</b></p><p>- Rozprowadzić bezpośrednio na obolałe miejsce, 2-3 razy dziennie</p><p>- Dokładnie umyć ręce, unikać kontaktu z oczami, błonami śluzowymi i otwartymi ranami</p><p>- Po naniesieniu nie przykrywać</p><p>- Nie powinien być używany przez osoby z nadwrażliwością na zawarte składniki</p><p>- Nie jest polecany dla kobiet ciężarnych i karmiących piersią</p><p>- Produkt przeznaczony jest do stosowania zewnętrznego</p><p><b>Skład:</b></p><p>- Salicylan Metylu,</p><p>- Mentol,</p><p>- Eugenol.</p>

</div>


<div class=""item item-12"">
</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">
</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">
</div>
",
"{""contentId"":""a672fcc3-ff1e-41e1-96cf-61e12f8f3ac8"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajski Inhalator Poy-Sian Mark II, Na Katar, Ból Głowy, Ziołowy Mentolowy",
"{""contentId"":""a672fcc3-ff1e-41e1-96cf-61e12f8f3ac8"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<p><b>Tajski Inhalator Ziołowy POY-SIAN Mark II - Poy-Sian Mark II Nasal Inhaler, Odświeżający inhalator do nosa</b></p><p>Z naturalnymi olejkami – na katar, ból głowy i zmęczenie</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Odkryj orzeźwiającą moc tajskich ziół z Inhalatorem Yadom POY-SIAN. Ten tradycyjny inhalator, oparty na naturalnych olejkach eterycznych, to szybka i skuteczna ulga dla zatkanego nosa, zmęczenia i bólów głowy.</p><p><b>✅ Dlaczego warto wybrać Inhalator POY-SIAN?</b></p><p>Naturalny skład. Zawiera olejki eteryczne znane ze swoich właściwości łagodzących i odświeżających:</p><ul><li>Mentol – 42,00%</li><li>Kamfora – 16,40%</li><li>Olej eukaliptusowy – 8,50%</li><li>Borneol – 6,10%</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Szybka ulga. Udrażnia nos, odświeża umysł, zmniejsza uczucie zmęczenia.</p><p><b>Pomaga przy:</b></p><p>– Katarze</p><p>– Przeziębieniu</p><p>– Nudnościach</p><p>– Bólu głowy</p><p>– Uczuciu zmęczenia</p><p>– Uciążliwym zapachom</p><p>Może być także stosowany jako naturalny odstraszacz owadów.</p><p>Wygodna forma. Kompaktowy i lekki – zmieści się w kieszeni, torebce, plecaku.</p><p>Działa jako inhalator i roll-on – wystarczy przyłożyć do nosa lub nanieść kroplę na chusteczkę.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Tajska tradycja w Twojej kieszeni</b></p><p>Inhalacje ziołowe to popularna metoda leczenia w Tajlandii, stosowana od wieków. Inhalator POY-SIAN to klasyka, po którą Tajowie sięgają na co dzień – w zatłoczonych miejscach, w środkach transportu, a nawet w biurze.</p><p><b>Pojemność:</b> 1,7 ml</p><p><b>Wyprodukowano w</b>:Tajlandii</p>

</div>
",
"{""contentId"":""256478da-2476-4d2e-ae7f-25ccb7c4f403"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajski Naturalny żel Punktowy Anti-Acne z prebiotykiem CURA-MD, 8 g",
"{""contentId"":""256478da-2476-4d2e-ae7f-25ccb7c4f403"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h1>Tajska ORYGINALNA żel punktowy Anti-Acne na niedoskonałości skóry – Cura-MD Prebiotic Clear Gel 8g – Anti-Acne, bez SLS, parabenów i alkoholu</h1>

</div>


<div class=""item item-12"">

<p>Efektywna punktowa kuracja żelowa na wypryski i zmiany trądzikowe. Szybko wnika w pory, przyspiesza gojenie stanów zapalnych i zapobiega nawrotom trądziku. Oparta na zaawansowanym kompleksie AC0 Complex + 2% kwasu salicylowego w formie oligomeru, który działa 4 razy skuteczniej niż tradycyjny kwas salicylowy. Wzbogacona o prebiotyki odbudowujące mikrobiom skóry i wzmacniające jej barierę ochronną.</p><p><b>✅ Właściwości produktu:</b></p><ul><li>Punktowe działanie anty-akne – szybkie zmniejszenie stanów zapalnych już po 1 nocy</li><li>Nie pozostawia przebarwień ani śladów</li><li>Bez łuszczenia się skóry, bez efektu wysuszenia</li><li>Prebiotyczna formuła wspomaga zdrowie skóry i jej mikrobiom</li><li>Idealna dla skóry tłustej, trądzikowej i wrażliwej</li><li>Bez silikonów i parabenów</li></ul><p><b> Skład aktywny:</b></p><ul><li>Kwas salicylowy 2% (AC0 Complex – forma oligomeru) – intensywne działanie keratolityczne i przeciwzapalne</li><li>Prebiotyki (Prebiotic Isolation) – wspomagają florę bakteryjną skóry i zmniejszają ryzyko nawrotu trądziku</li><li>Niacynamid (Witamina B3) – łagodzi podrażnienia i działa przeciwzapalnie</li><li>Ekstrakty roślinne – aloes, rumianek, zielona herbata, portulaka, gotu kola, wierzba, kawa, irys, żeń-szeń i inne</li><li>Cera Alba (wosk pszczeli), masło shea, wodorosty, witamina C, cynk, alantoina – odżywiają, łagodzą i regenerują skórę</li></ul><p><b>? Pełny skład (Ingredients):</b></p><p>Aqua (Water), Butylene Glycol, Salicylic Acid, Niacinamide, Hydroxyethylcellulose, Cocamidopropyl Dimethylamine, Aloe Barbadensis Leaf Juice, Chamomilla Recutita Flower Extract, Propanediol, Phenoxyethanol, Acer Saccharum (Sugar Maple) Extract, Portulaca Oleracea Extract, Camellia Sinensis Leaf Extract, Alcohol, Centella Asiatica Leaf Extract, Cladosiphon Okamuranus Extract, Salix Alba (Willow) Bark Extract, Sodium Diethylenetriamine Pentamethylene Phosphonate, Decyl Glucoside, Allantoin, Coffea Arabica Seed Extract, Lactic Acid, Sodium Gluceptate, Fructooligosaccharides, Iris Florentina Root Extract, 1,2-Hexanediol, Polysorbate 80, Citrus Aurantium Bergamia Leaf Extract, Dextrin, Glycerin, Sucrose, Zinc Sulfate, Ethylhexylglycerin, Retinyl Palmitate, Sodium Benzoate, Anthemis Nobilis Flower Extract, Ascorbic Acid, Benzalkonium Chloride, Butyrospermum Parkii Butter, Cera Alba (Beeswax), Fucus Vesiculosus Extract, Isomerized Safflower Acid, Kaolin, Maltodextrin, Palmitic Acid, Palmitoyl Tripeptide-5, Silica.</p><p><b>? Sposób użycia:</b></p><p>Nałóż cienką warstwę żelu punktowo na wypryski 1–2 razy dziennie, najlepiej wieczorem na oczyszczoną i suchą skórę. Nie spłukuj. Unikaj kontaktu z oczami.</p><p><b>Pojemność: 8g</b></p><p><b>Kraj pochodzenia: Tajlandia - ORYGINALNY</b></p><p><b>Ilość: 1 sztuka� Przebadany dermatologicznie</b></p><p><b>Środki ostrożności:</b></p><p>⚠️ Wyłącznie do użytku zewnętrznego</p><p>⚠️ Unikać kontaktu z oczami</p><p>⚠️ Przechowywać w miejscu niedostępnym dla dzieci</p><p>⚠️ Nie stosować u dzieci poniżej 3. roku życia</p><p>⚠️ W przypadku wystąpienia podrażnienia – przerwać stosowanie</p>

</div>
",
"{""contentId"":""33883f95-3d61-4643-ba2a-75c0cc9170a0"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Chłodzący puder-talk do ciała Snake Brand Prickly Heat lawendowy, 140 g",
"{""contentId"":""33883f95-3d61-4643-ba2a-75c0cc9170a0"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Puder Chłodzący Snake Brand Prickly Heat – Lawendowa Formuła, 140g</h2><p>Puder chłodzący Snake Brand Prickly Heat o zapachu lawendy to innowacyjna wersja kultowego tajskiego kosmetyku, który skutecznie odświeża skórę, pomaga regulować wydzielanie potu i łagodzi podrażnienia. Idealny na ciepłe dni, zapewnia uczucie suchości i komfortu przez cały dzień.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Puder chłodzący Snake Brand to doskonałe rozwiązanie na upalne dni!</p><p><b>Zalety produktu:</b></p><ul><li>Chłodzi i odświeża skórę</li><li>Absorbuje nadmiar wilgoci</li><li>Łagodzi podrażnienia i swędzenie</li><li>Odpowiedni dla każdego rodzaju skóry</li><li>Zapewnia uczucie suchości przez cały dzień</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Kluczowe składniki i ich działanie:</b></p><ul><li><b>Mentol</b>&nbsp;– daje natychmiastowe uczucie chłodzenia.</li><li><b>Talk</b>&nbsp;– pochłania wilgoć i zapewnia suchość.</li><li><b>Olejek lawendowy</b>&nbsp;– działa relaksująco, odświeżająco i wspiera regenerację skóry.</li><li><b>Kamfora</b>&nbsp;– działa kojąco na skórę.</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Sposób użycia:</b></p><p>Nanieść niewielką ilość pudru na czystą i suchą skórę. Można stosować kilka razy dziennie w zależności od potrzeb.</p><p><b>Skład:</b>&nbsp;Mentol, talk, olejek eukaliptusowy, kamfora, inne naturalne składniki.</p><p><b>Środki ostrożności:</b>&nbsp;Unikać kontaktu z oczami i błonami śluzowymi. Nie stosować na uszkodzoną skórę.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Warunki przechowywania:</b></p><p>Przechowywać w temperaturze pokojowej, w suchym miejscu, z dala od wilgoci.</p><p><b>Waga:</b> 140g</p><p><b>Kraj pochodzenia:</b>&nbsp;Tajlandia</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">
</div>
",
"{""contentId"":""94c7d5a7-ab92-4f69-9e7d-8fb88c643139"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajski Immunostymulator z Andrographis, Naturalny antybiotyk, 100 kapsułek",
"{""contentId"":""94c7d5a7-ab92-4f69-9e7d-8fb88c643139"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Immunostymulator z Tajlandii - ORYGINALNY | Fah Talai Jone | 100 kapsułek | Naturalny antybiotyk i przeciwwirusowy preparat z Andrographis Paniculata</h2>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>Naturalny antybiotyk z Tajlandii. Wzmacnia odporność, działa przeciwwirusowo i przeciwzapalnie.</h2>
<p>Kapsułki Fah Talai Jone (Andrographis paniculata) to naturalny fitopreparat oparty na ekstrakcie z rośliny Andrographis paniculata (andrographis metelczasty), która od wieków jest stosowana w tradycyjnej medycynie tajskiej do leczenia infekcji dróg oddechowych oraz chorób płuc.</p>
<p>Roślina ta, znana również jako „tajska echinacea”, pochodzi z Azji Południowo-Wschodniej i posiada silne działanie przeciwzapalne, przeciwwirusowe, przeciwbakteryjne i immunostymulujące. Uznawana jest za naturalny antybiotyk.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Preparat stosuje się w przypadku przeziębienia, grypy, anginy, ostrych infekcji wirusowych układu oddechowego (takich jak ARVI), a także w stanach zapalnych górnych dróg oddechowych, takich jak zapalenie krtani, zatok, gardła, migdałków i oskrzeli. Kapsułki są również skuteczne w leczeniu astmy oskrzelowej.</p>
<p>Fah Talai Jone ułatwia odkrztuszanie, rozrzedza śluz, łagodzi suchość gardła, zmniejsza uczucie zatkanego nosa i działa przeciwgorączkowo. Ma również działanie wzmacniające – wspomaga zarówno odporność swoistą, jak i nieswoistą – dzięki czemu wspiera organizm w walce z infekcją oraz zmniejsza ryzyko powikłań.</p>
<p>Kapsułki są także skuteczne w leczeniu i profilaktyce infekcji wirusowych, w tym opryszczki pospolitej, półpaśca, wirusa brodawczaka ludzkiego (HPV), a także koronawirusów. Wspierają produkcję interferonu oraz hamują aktywność glikoprotein wirusowych, co niszczy otoczkę wirusa i zapobiega jego przedostaniu się do zdrowych komórek, blokując dalsze namnażanie się wirusa.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Badania wykazały, że regularne przyjmowanie andrografisu przez okres dwóch miesięcy może zmniejszyć ryzyko infekcji dróg oddechowych aż o 70%. Dlatego kapsułki te są chętnie stosowane także profilaktycznie, zwłaszcza w okresach zwiększonej zachorowalności na grypę i przeziębienie, w tym infekcje koronawirusowe.</p>
<p>Fah Talai Jone znajduje zastosowanie również w leczeniu chorób wątroby, żółtaczki, schorzeń skórnych, zaburzeń trawienia. Może być stosowany jako środek przeciwgorączkowy oraz przeciwpasożytniczy (przeciwrobaczy). Kapsułki oczyszczają krew z wirusów i szkodliwych bakterii, nie niszcząc przy tym dobroczynnej flory bakteryjnej.</p>
<p>Właściwości przeciwutleniające andrografisu wynikają z obecności flawonoidów, andrografolidów i kwercetyny, które chronią komórki przed stresem oksydacyjnym i wspomagają ogólne zdrowie organizmu.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Preparat łagodzi ból i dyskomfort towarzyszące infekcjom wirusowym i przeziębieniom, takie jak bóle mięśni, stawów, gardła i zatok. Może być również pomocny w łagodzeniu objawów zespołu napięcia przedmiesiączkowego (PMS).</p>
<p>Kapsułki Fah Talai Jone są w 100% naturalne, nie zawierają syntetycznych dodatków, konserwantów ani sztucznych barwników.</p>
<p><b>✅ Zastosowanie:</b></p>
<ul>
<li>Grypa, przeziębienie, angina, zapalenie gardła, migdałków, krtani i zatok</li>
<li>Kaszel, zapalenie oskrzeli i astma oskrzelowa</li>
<li>Wirus opryszczki, półpasiec, HPV</li>
<li>Wspomagająco przy żółtaczce, chorobach wątroby i skóry</li>
<li>Oczyszcza krew i wspiera naturalną odporność</li>
<li>Łagodzi PMS i bóle mięśniowe</li>
</ul>
<ul>
<li><b></b></li>
</ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>️ Właściwości:</b></p>
<ul>
<li>Naturalny antybiotyk i środek przeciwwirusowy</li>
<li>Działa przeciwzapalnie i przeciwgorączkowo</li>
<li>Pomaga w oczyszczaniu organizmu z toksyn i drobnoustrojów</li>
<li>Ułatwia odkrztuszanie i zmniejsza suchość w gardle</li>
<li>Poprawia odporność i chroni wątrobe</li>
<li>Zawiera silne antyoksydanty (flawonoidy, andrografolidy)</li>
<li>Hamuje namnażanie się wirusów i bakterii</li>
</ul>
<p><b>Skład (1 kapsułka zawiera):</b></p>
<ul>
<li>100% ekstrakt z Andrographis paniculata (Fah Talai Jone)</li>
<li>Każda kapsułka: 390 mg</li>
<li>Opakowanie: 100 kapsułek</li>
<li>Producent: <b>Thanyaporn Herbs, Tajlandia - ORYGINALNY!</b></li>
</ul>
<ul>
<li><b></b></li>
</ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Sposób użycia:</b></p>
<p>Dorośli:</p>
<ul>
<li>Profilaktycznie: 2 kapsułki, 2 razy dziennie po posiłku</li>
<li>Leczniczo: 2–3 kapsułki 3 razy dziennie po posiłku</li>
<li>W ostrych infekcjach: 6 kapsułek jednorazowo, następnie 2 kapsułki 4 razy dziennie</li>
</ul>
<p>Dzieci (od 7. roku życia):</p>
<ul>
<li>Dawka zmniejszona o połowę</li>
</ul>
<ul>
<li><b></b></li>
</ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>⚠️ Przeciwwskazania:</b></p><ul><li>Dzieci poniżej 7 lat</li><li>Ciąża, karmienie piersią, planowanie ciąży (andrografolidy mają działanie antykoncepcyjne)</li><li>Nie stosować z lekami przeciwzakrzepowymi (antykoagulanty)</li><li>Ostrożnie stosować z lekami obniżającymi ciśnienie krwi</li><li>Alergia na którykolwiek ze składników</li><li>Nie stosować długoterminowo bez przerw</li></ul><p><b>Środki ostrożności:</b></p><ul><li>Nie zastępuje diagnozy lekarskiej</li><li>Przechowywać w chłodnym, suchym miejscu, poza zasięgiem dzieci</li><li>Chronić przed światłem słonecznym</li></ul>

</div>
",
